event_key,team_key,opr,qual_ranking,alliance,pick,status,week,state_prov
2023mrcmp,frc9094,37.62183040365687,31,None,None,None,5,PA
2023mrcmp,frc9116,31.81976969636179,54,None,None,None,5,PA
2023msbbb,frc16,None,None,None,None,None,None,MS
2023msbbb,frc1912,None,None,None,None,None,None,MS
2023msbbb,frc1927,None,None,None,None,None,None,MS
2023msbbb,frc2183,None,None,None,None,None,None,MS
2023msbbb,frc2992,None,None,None,None,None,None,MS
2023msbbb,frc364,None,None,None,None,None,None,MS
2023msbbb,frc4107,None,None,None,None,None,None,MS
2023msbbb,frc4336,None,None,None,None,None,None,MS
2023msbbb,frc456,None,None,None,None,None,None,MS
2023msbbb,frc5971,None,None,None,None,None,None,MS
2023msbbb,frc8044,None,None,None,None,None,None,MS
2023msbbb,frc9988,None,None,None,None,None,None,MS
2023msbbb,frc9999,None,None,None,None,None,None,MS
2023mslr,frc118,51.248872694790855,4,2,1,eliminated,2,MS
2023mslr,frc1421,33.807927738471584,6,3,1,eliminated,2,MS
2023mslr,frc1912,20.03668893082256,14,8,2,eliminated,2,MS
2023mslr,frc1927,16.89722474716095,15,6,2,eliminated,2,MS
2023mslr,frc2183,27.85639525286516,8,5,0,eliminated,2,MS
2023mslr,frc2190,4.511972795400721,29,None,None,None,2,MS
2023mslr,frc2221,12.88378540773736,18,7,2,eliminated,2,MS
2023mslr,frc2992,37.467805053112826,2,2,0,eliminated,2,MS
2023mslr,frc3039,56.762947777524154,1,1,0,won,2,MS
2023mslr,frc3468,20.68015653367454,10,6,1,eliminated,2,MS
2023mslr,frc3616,27.985557536751596,12,4,1,eliminated,2,MS
2023mslr,frc364,25.106647379367914,23,8,1,eliminated,2,MS
2023mslr,frc3753,8.03010507742491,21,1,3,won,2,MS
2023mslr,frc3824,16.469297448674734,19,5,2,eliminated,2,MS
2023mslr,frc3959,26.469411289094207,13,8,0,eliminated,2,MS
2023mslr,frc4087,27.38475982264273,7,4,0,eliminated,2,MS
2023mslr,frc4107,19.044515331330448,24,3,2,eliminated,2,MS
2023mslr,frc4336,58.51944208023133,3,1,1,won,2,MS
2023mslr,frc456,24.20615282946079,16,5,1,eliminated,2,MS
2023mslr,frc5045,5.5473853713651575,28,1,2,won,2,MS
2023mslr,frc538,16.72252246614334,17,7,1,eliminated,2,MS
2023mslr,frc590,12.057533742620631,22,None,None,None,2,MS
2023mslr,frc7094,18.751058757534764,20,2,3,eliminated,2,MS
2023mslr,frc7255,15.333454607790493,11,7,0,eliminated,2,MS
2023mslr,frc7428,24.708379275658835,9,6,0,eliminated,2,MS
2023mslr,frc7474,10.64813053946856,25,None,None,None,2,MS
2023mslr,frc8044,11.257229719360712,26,2,2,eliminated,2,MS
2023mslr,frc8732,4.967341871692464,27,4,2,eliminated,2,MS
2023mslr,frc8808,34.44746676389449,5,3,0,eliminated,2,MS
2023mttd,frc114,48.54989791562627,28,7,1,eliminated,None,CA
2023mttd,frc1148,31.20748360693684,26,8,2,eliminated,None,CA
2023mttd,frc1323,90.35108735130889,2,1,1,eliminated,None,CA
2023mttd,frc1351,46.33016026029618,24,6,2,eliminated,None,CA
2023mttd,frc1671,66.79197345069375,7,5,0,eliminated,None,CA
2023mttd,frc1678,64.01327212444106,3,2,0,won,None,CA
2023mttd,frc2135,43.37201572008932,19,2,3,won,None,CA
2023mttd,frc254,77.20084725203563,1,1,0,eliminated,None,CA
2023mttd,frc2813,21.074195600366977,30,None,None,None,None,CA
2023mttd,frc3859,30.129904847502253,42,None,None,None,None,CA
2023mttd,frc3970,38.266145848526904,44,1,2,eliminated,None,CA
2023mttd,frc4255,54.67283423972015,12,5,1,eliminated,None,CA
2023mttd,frc4698,40.15671344917699,25,4,3,eliminated,None,CA
2023mttd,frc5026,32.59062740889178,31,6,3,eliminated,None,CA
2023mttd,frc5104,19.013633187296204,46,None,None,None,None,CA
2023mttd,frc5419,64.64138404454593,4,3,0,eliminated,None,CA
2023mttd,frc581,45.364533594889544,37,6,1,eliminated,None,CA
2023mttd,frc5817,31.712489152576737,45,8,3,eliminated,None,CA
2023mttd,frc5940,77.94001671115778,5,2,1,won,None,CA
2023mttd,frc6305,16.876521894932523,47,None,None,None,None,CA
2023mttd,frc6619,25.113490256845182,48,None,None,None,None,CA
2023mttd,frc6657,29.92107711926519,29,None,None,None,None,CA
2023mttd,frc6884,21.32453797601718,35,None,None,None,None,CA
2023mttd,frc7419,35.662914582029124,41,3,3,eliminated,None,CA
2023mttd,frc841,38.59459922610391,17,2,2,won,None,CA
2023mttd,frc8768,32.39913134032259,39,5,3,eliminated,None,CA
2023mttd,frc971,76.84526913144799,10,4,1,eliminated,None,CA
2023mttd,frc973,54.992773073492,6,4,0,eliminated,None,CA
2023mttd,frc9981,None,None,None,None,None,None,CA
2023mttd,frc9982,None,None,None,None,None,None,CA
2023mttd,frc9984,None,None,None,None,None,None,CA
2023mttd,frc9985,None,None,None,None,None,None,CA
2023mttd,frc9986,None,None,None,None,None,None,CA
2023mttd,frc9987,None,None,None,None,None,None,CA
2023mttd,frc9988,None,None,None,None,None,None,CA
2023mttd,frc9989,None,None,None,None,None,None,CA
2023mttd,frc9990,None,None,None,None,None,None,CA
2023mttd,frc9991,None,None,None,None,None,None,CA
2023mttd,frc9992,None,None,None,None,None,None,CA
2023mttd,frc9993,None,None,None,None,None,None,CA
2023mttd,frc9994,None,None,None,None,None,None,CA
2023mttd,frc9995,None,None,None,None,None,None,CA
2023mttd,frc9996,None,None,None,None,None,None,CA
2023mttd,frc9997,None,None,None,None,None,None,CA
2023mttd,frc9998,None,None,None,None,None,None,CA
2023mttd,frc9999,None,None,None,None,None,None,CA
2023mxmo,frc2283,17.284376582502045,31,3,2,eliminated,0,N.L.
2023mxmo,frc3158,7.465529180034871,23,4,2,eliminated,0,N.L.
2023mxmo,frc3472,11.22751525728102,35,6,2,eliminated,0,N.L.
2023mxmo,frc3478,35.80017943095175,2,1,1,won,0,N.L.
2023mxmo,frc3526,12.845692204709115,24,None,None,None,0,N.L.
2023mxmo,frc3794,15.77759414203033,12,8,1,eliminated,0,N.L.
2023mxmo,frc3933,27.62133935836804,7,5,0,eliminated,0,N.L.
2023mxmo,frc4010,36.05690154261539,4,2,1,eliminated,0,N.L.
2023mxmo,frc4403,31.522472103446177,6,4,0,eliminated,0,N.L.
2023mxmo,frc4584,18.103101390077207,32,None,None,None,0,N.L.
2023mxmo,frc4635,49.222079448230375,1,1,0,won,0,N.L.
2023mxmo,frc4775,13.434283094712718,22,None,None,None,0,N.L.
2023mxmo,frc4782,9.533649025838116,37,None,None,None,0,N.L.
2023mxmo,frc5133,9.141580812647547,27,None,None,None,0,N.L.
2023mxmo,frc5887,22.261273222410594,9,7,0,eliminated,0,N.L.
2023mxmo,frc5932,7.596429500907174,34,None,None,None,0,N.L.
2023mxmo,frc5959,34.411699255281235,17,7,1,eliminated,0,N.L.
2023mxmo,frc6017,40.05559705403837,5,3,0,eliminated,0,N.L.
2023mxmo,frc6106,11.609626964081517,26,7,2,eliminated,0,N.L.
2023mxmo,frc6170,11.247303068700333,25,2,2,eliminated,0,N.L.
2023mxmo,frc6348,26.354741759438514,16,6,1,eliminated,0,N.L.
2023mxmo,frc6608,7.8505399731140315,38,None,None,None,0,N.L.
2023mxmo,frc6647,30.45973373003298,13,4,1,eliminated,0,N.L.
2023mxmo,frc6676,16.72283883125884,20,None,None,None,0,N.L.
2023mxmo,frc6694,20.918658554741626,21,5,1,eliminated,0,N.L.
2023mxmo,frc6702,15.386613806695728,29,1,2,won,0,N.L.
2023mxmo,frc6832,8.349014602709318,40,None,None,None,0,N.L.
2023mxmo,frc7102,31.28897013379482,3,2,0,eliminated,0,N.L.
2023mxmo,frc7421,22.598121085987223,15,3,1,eliminated,0,N.L.
2023mxmo,frc7546,17.245683617002815,18,8,2,eliminated,0,N.L.
2023mxmo,frc7725,11.002062555968969,30,None,None,None,0,N.L.
2023mxmo,frc8256,9.227479791099363,33,None,None,None,0,N.L.
2023mxmo,frc8293,16.158277522452806,28,None,None,None,0,N.L.
2023mxmo,frc8734,16.97463676964383,10,8,0,eliminated,0,N.L.
2023mxmo,frc8740,15.316305789860632,19,None,None,None,0,N.L.
2023mxmo,frc8741,1.7445388609278183,39,None,None,None,0,N.L.
2023mxmo,frc9060,-2.666951976716012,36,None,None,None,0,N.L.
2023mxmo,frc9090,None,None,None,None,None,0,N.L.
2023mxmo,frc9213,21.008292253567987,11,5,3,eliminated,0,N.L.
2023mxmo,frc9280,18.899629181365988,14,5,2,eliminated,0,N.L.
2023mxmo,frc9282,21.193602503313528,8,6,0,eliminated,0,N.L.
2023mxpu,frc2283,31.904068343364575,7,3,1,eliminated,2,Pue.
2023mxpu,frc3158,29.92007207854601,5,3,0,eliminated,2,Pue.
2023mxpu,frc3354,14.907760618413324,25,None,None,None,2,Pue.
2023mxpu,frc3472,16.881090331186265,26,7,1,eliminated,2,Pue.
2023mxpu,frc3478,41.49714151341213,1,1,0,eliminated,2,Pue.
2023mxpu,frc3527,14.405797426339246,24,2,2,won,2,Pue.
2023mxpu,frc3794,23.401875117562792,18,8,1,eliminated,2,Pue.
2023mxpu,frc3933,36.39578381979069,16,8,2,eliminated,2,Pue.
2023mxpu,frc4010,38.82124350337309,2,1,1,eliminated,2,Pue.
2023mxpu,frc4355,3.794647955567071,33,None,None,None,2,Pue.
2023mxpu,frc4371,12.904221576774752,23,6,2,eliminated,2,Pue.
2023mxpu,frc4723,19.62125736832223,13,None,None,None,2,Pue.
2023mxpu,frc4731,22.54337016872588,10,7,0,eliminated,2,Pue.
2023mxpu,frc4735,9.80855575489158,20,None,None,None,2,Pue.
2023mxpu,frc4775,26.611931811307386,17,5,1,eliminated,2,Pue.
2023mxpu,frc5312,11.40914286920575,22,None,None,None,2,Pue.
2023mxpu,frc5696,17.651884580388987,9,6,0,eliminated,2,Pue.
2023mxpu,frc5705,8.88743468634517,21,None,None,None,2,Pue.
2023mxpu,frc5716,17.0605680842343,31,3,2,eliminated,2,Pue.
2023mxpu,frc5887,25.520284841869547,8,5,0,eliminated,2,Pue.
2023mxpu,frc5948,15.172752990821802,19,7,2,eliminated,2,Pue.
2023mxpu,frc6017,25.67581607779016,11,4,1,eliminated,2,Pue.
2023mxpu,frc6106,19.96176569421949,30,1,2,eliminated,2,Pue.
2023mxpu,frc6170,24.016926471887896,15,6,1,eliminated,2,Pue.
2023mxpu,frc6348,34.93436837306137,3,2,0,won,2,Pue.
2023mxpu,frc6606,14.792425705384066,27,None,None,None,2,Pue.
2023mxpu,frc6647,33.25001889028765,4,2,1,won,2,Pue.
2023mxpu,frc7102,29.69190536329327,6,4,0,eliminated,2,Pue.
2023mxpu,frc8291,18.585523843283834,14,5,2,eliminated,2,Pue.
2023mxpu,frc9053,5.269816759301048,28,None,None,None,2,Pue.
2023mxpu,frc9065,8.13519797426097,32,None,None,None,2,Pue.
2023mxpu,frc9118,18.93131953632748,29,4,2,eliminated,2,Pue.
2023mxpu,frc9282,19.13402987046012,12,8,0,eliminated,2,Pue.
2023mxto,frc3522,24.46018979998807,15,8,1,eliminated,3,Coah.
2023mxto,frc3526,12.853792037318712,32,1,2,won,3,Coah.
2023mxto,frc4355,14.053983045765316,38,None,None,None,3,Coah.
2023mxto,frc4400,53.52447244667059,1,1,0,won,3,Coah.
2023mxto,frc4401,26.051448460469192,9,7,0,eliminated,3,Coah.
2023mxto,frc4403,31.828403923648942,20,2,1,eliminated,3,Coah.
2023mxto,frc4603,11.588944638308178,30,None,None,None,3,Coah.
2023mxto,frc4635,59.058447634846914,3,1,1,won,3,Coah.
2023mxto,frc4735,18.130889519604125,10,8,0,eliminated,3,Coah.
2023mxto,frc4775,31.76459282473671,14,4,1,eliminated,3,Coah.
2023mxto,frc5312,17.094295195176553,35,4,2,eliminated,3,Coah.
2023mxto,frc5526,39.07032855712771,2,2,0,eliminated,3,Coah.
2023mxto,frc5705,21.89730050678529,21,5,2,eliminated,3,Coah.
2023mxto,frc5959,26.524371041366063,7,5,0,eliminated,3,Coah.
2023mxto,frc6199,1.9221411059260145,13,None,None,None,3,Coah.
2023mxto,frc6200,20.210917053922604,40,2,2,eliminated,3,Coah.
2023mxto,frc6483,1.5842039024907228,34,None,None,None,3,Coah.
2023mxto,frc6605,15.864533654517663,16,6,2,eliminated,3,Coah.
2023mxto,frc6652,9.712941433848513,39,None,None,None,3,Coah.
2023mxto,frc6896,11.66954054803913,26,None,None,None,3,Coah.
2023mxto,frc7018,10.981146359711694,29,None,None,None,3,Coah.
2023mxto,frc7037,5.807041970010318,25,None,None,None,3,Coah.
2023mxto,frc7040,5.5774881463569494,41,None,None,None,3,Coah.
2023mxto,frc7161,11.525737681637535,24,None,None,None,3,Coah.
2023mxto,frc7421,50.25570637571949,4,3,0,eliminated,3,Coah.
2023mxto,frc7577,29.51660112286345,5,4,0,eliminated,3,Coah.
2023mxto,frc7653,17.369913539586975,28,None,None,None,3,Coah.
2023mxto,frc7669,15.338336138615594,8,6,0,eliminated,3,Coah.
2023mxto,frc7687,19.465864728374232,22,None,None,None,3,Coah.
2023mxto,frc7725,22.624116185257936,11,5,1,eliminated,3,Coah.
2023mxto,frc8105,21.797357181162248,37,6,1,eliminated,3,Coah.
2023mxto,frc8266,10.253208197183,36,None,None,None,3,Coah.
2023mxto,frc8290,12.002654099098883,33,None,None,None,3,Coah.
2023mxto,frc8291,20.724510452820518,19,8,2,eliminated,3,Coah.
2023mxto,frc8558,15.653766507658263,27,None,None,None,3,Coah.
2023mxto,frc8748,18.50703808952248,12,7,2,eliminated,3,Coah.
2023mxto,frc9103,4.449813555250234,31,None,None,None,3,Coah.
2023mxto,frc9118,33.760338238282706,6,3,1,eliminated,3,Coah.
2023mxto,frc9120,19.633175715576325,17,None,None,None,3,Coah.
2023mxto,frc9134,27.498477580584336,18,7,1,eliminated,3,Coah.
2023mxto,frc9301,22.143751845133544,23,3,2,eliminated,3,Coah.
2023ncash,frc1225,2.643830329360731,27,None,None,None,0,NC
2023ncash,frc1533,20.189899837622104,28,8,2,eliminated,0,NC
2023ncash,frc2642,28.02933792490018,14,8,0,eliminated,0,NC
2023ncash,frc3196,19.190543525466893,11,7,0,eliminated,0,NC
2023ncash,frc3506,39.25051778875074,4,3,1,eliminated,0,NC
2023ncash,frc4290,29.834790798676323,9,4,1,eliminated,0,NC
2023ncash,frc4561,31.427144849653683,2,2,0,eliminated,0,NC
2023ncash,frc4795,41.278504946323956,1,1,0,won,0,NC
2023ncash,frc4935,25.887969294579968,6,4,0,eliminated,0,NC
2023ncash,frc5511,14.204481546982604,17,6,2,eliminated,0,NC
2023ncash,frc5679,15.003876761382745,18,1,3,won,0,NC
2023ncash,frc5727,31.949207131792026,13,2,1,eliminated,0,NC
2023ncash,frc587,29.61837910874922,5,1,1,won,0,NC
2023ncash,frc6004,33.642112128714146,7,5,0,eliminated,0,NC
2023ncash,frc6502,22.525278857107878,21,7,2,eliminated,0,NC
2023ncash,frc6639,5.343253883192521,29,2,2,eliminated,0,NC
2023ncash,frc6729,10.979098249723984,19,2,3,eliminated,0,NC
2023ncash,frc6888,22.898036037510526,16,7,1,eliminated,0,NC
2023ncash,frc6932,17.844351014549364,20,4,2,eliminated,0,NC
2023ncash,frc7890,44.11639010824567,3,3,0,eliminated,0,NC
2023ncash,frc8090,8.641520619156745,22,None,None,None,0,NC
2023ncash,frc8429,27.492319696649528,10,6,1,eliminated,0,NC
2023ncash,frc8727,7.866134388064085,25,5,2,eliminated,0,NC
2023ncash,frc8833,10.627096129902533,24,1,2,won,0,NC
2023ncash,frc900,34.01783775362175,8,6,0,eliminated,0,NC
2023ncash,frc9000,22.310163284657833,12,5,1,eliminated,0,NC
2023ncash,frc9005,7.753157888457621,23,3,2,eliminated,0,NC
2023ncash,frc9150,19.75585298084682,15,8,1,eliminated,0,NC
2023ncash,frc9298,4.928913135358051,26,None,None,None,0,NC
2023nccmp,frc1533,42.15646591851664,20,4,1,eliminated,4,NC
2023nccmp,frc2059,41.15350858200782,13,5,1,eliminated,4,NC
2023nccmp,frc2640,21.280615473553198,38,None,None,None,4,NC
2023nccmp,frc2642,56.86407203914827,4,4,0,eliminated,4,NC
2023nccmp,frc3196,20.65435062263832,39,None,None,None,4,NC
2023nccmp,frc3229,27.68158665707871,21,1,2,won,4,NC
2023nccmp,frc3459,None,None,None,None,None,4,NC
2023nccmp,frc3506,55.11452921576758,2,2,0,eliminated,4,NC
2023nccmp,frc4290,40.31419059317605,11,8,1,eliminated,4,NC
2023nccmp,frc435,28.67252153117795,31,None,None,None,4,NC
2023nccmp,frc4534,24.198012596507226,23,None,None,None,4,NC
2023nccmp,frc4561,46.836621348353894,3,3,0,eliminated,4,NC
2023nccmp,frc4795,46.65449913260823,7,2,1,eliminated,4,NC
2023nccmp,frc4828,36.514765952419125,18,None,None,None,4,NC
2023nccmp,frc4829,23.930498372057706,24,6,2,eliminated,4,NC
2023nccmp,frc4935,33.09657173282052,17,4,3,eliminated,4,NC
2023nccmp,frc5160,30.351327012057467,25,4,2,eliminated,4,NC
2023nccmp,frc5190,44.37137335339451,9,7,0,eliminated,4,NC
2023nccmp,frc5511,21.529028090657228,33,None,None,None,4,NC
2023nccmp,frc5518,34.20585551216945,32,5,2,eliminated,4,NC
2023nccmp,frc5607,48.28635271895694,6,6,0,eliminated,4,NC
2023nccmp,frc5727,54.68933194787408,8,3,1,eliminated,4,NC
2023nccmp,frc587,43.54564310106052,19,1,1,won,4,NC
2023nccmp,frc6004,40.592405896487335,28,2,2,eliminated,4,NC
2023nccmp,frc6502,31.895475216140262,10,8,0,eliminated,4,NC
2023nccmp,frc6894,34.64049886025511,15,3,2,eliminated,4,NC
2023nccmp,frc7443,35.08282222823502,29,None,None,None,4,NC
2023nccmp,frc7671,28.934393754215677,22,None,None,None,4,NC
2023nccmp,frc7763,20.008383627669573,40,None,None,None,4,NC
2023nccmp,frc7890,58.10564477407222,1,1,0,won,4,NC
2023nccmp,frc8429,39.119079569782684,16,7,1,eliminated,4,NC
2023nccmp,frc8727,38.458210042447476,12,8,2,eliminated,4,NC
2023nccmp,frc8738,32.73797906436732,14,6,1,eliminated,4,NC
2023nccmp,frc8757,31.957645916384138,30,None,None,None,4,NC
2023nccmp,frc900,51.37712669885339,5,5,0,eliminated,4,NC
2023nccmp,frc9000,30.80990521217599,35,7,2,eliminated,4,NC
2023nccmp,frc9005,29.66903280524052,27,None,None,None,4,NC
2023nccmp,frc9008,24.18098605176546,37,None,None,None,4,NC
2023nccmp,frc9150,26.70377808299142,26,None,None,None,4,NC
2023nccmp,frc9198,17.70417670325076,34,None,None,None,4,NC
2023nccmp,frc9259,16.00406732499566,36,None,None,None,4,NC
2023ncjoh,frc2059,22.325401464362745,1,1,0,eliminated,1,NC
2023ncjoh,frc2640,13.639241729206752,13,8,1,eliminated,1,NC
2023ncjoh,frc2655,12.35235303769458,23,2,2,eliminated,1,NC
2023ncjoh,frc3229,18.104949074790476,12,8,0,eliminated,1,NC
2023ncjoh,frc3336,27.684327909940652,4,3,0,eliminated,1,NC
2023ncjoh,frc3459,11.669874856939522,24,7,1,eliminated,1,NC
2023ncjoh,frc3737,11.53646052681682,26,8,2,eliminated,1,NC
2023ncjoh,frc3822,8.215025095374756,22,None,None,None,1,NC
2023ncjoh,frc435,19.99765006867061,21,5,2,won,1,NC
2023ncjoh,frc4816,14.224741077261877,6,4,0,eliminated,1,NC
2023ncjoh,frc4828,7.98476453727365,29,4,2,eliminated,1,NC
2023ncjoh,frc4829,18.878899665146953,11,5,1,won,1,NC
2023ncjoh,frc5160,24.008519539467486,9,6,0,eliminated,1,NC
2023ncjoh,frc5190,26.239478913689332,14,6,1,eliminated,1,NC
2023ncjoh,frc5518,21.29698355839857,8,4,1,eliminated,1,NC
2023ncjoh,frc5919,-3.1178990259128723,30,None,None,None,1,NC
2023ncjoh,frc6004,26.57752071205976,15,3,1,eliminated,1,NC
2023ncjoh,frc6500,11.263209498687228,17,7,2,eliminated,1,NC
2023ncjoh,frc6908,2.9499295721466625,28,None,None,None,1,NC
2023ncjoh,frc7443,39.1679488456982,3,2,0,eliminated,1,NC
2023ncjoh,frc7671,20.53138303031843,7,5,0,won,1,NC
2023ncjoh,frc8205,4.461208875656063,27,None,None,None,1,NC
2023ncjoh,frc8304,10.155846135821108,18,6,2,eliminated,1,NC
2023ncjoh,frc8738,21.59480683026487,5,2,1,eliminated,1,NC
2023ncjoh,frc8746,8.127665891669135,20,None,None,None,1,NC
2023ncjoh,frc8758,21.31660017867168,10,7,0,eliminated,1,NC
2023ncjoh,frc8804,15.908186913243865,19,None,None,None,1,NC
2023ncjoh,frc9008,24.17281442607439,2,1,1,eliminated,1,NC
2023ncjoh,frc9042,5.692421341233735,25,3,2,eliminated,1,NC
2023ncjoh,frc9259,20.706352385999544,16,1,2,eliminated,1,NC
2023ncmec,frc1225,5.236431455282631,19,6,2,eliminated,2,NC
2023ncmec,frc1533,41.053852702196004,2,2,0,won,2,NC
2023ncmec,frc3196,38.349433401333236,6,4,0,eliminated,2,NC
2023ncmec,frc3459,23.269979847529026,8,5,0,eliminated,2,NC
2023ncmec,frc3506,36.23115952372187,3,1,1,eliminated,2,NC
2023ncmec,frc4290,34.238277953625946,4,2,1,won,2,NC
2023ncmec,frc4829,34.24166008379255,10,3,1,eliminated,2,NC
2023ncmec,frc4935,26.77006806609399,7,4,1,eliminated,2,NC
2023ncmec,frc5679,11.768173190178743,17,8,2,eliminated,2,NC
2023ncmec,frc5727,58.50361140659188,1,1,0,eliminated,2,NC
2023ncmec,frc6214,6.200710288777547,23,2,3,won,2,NC
2023ncmec,frc6512,5.812699462158981,25,2,2,won,2,NC
2023ncmec,frc6639,12.862611086267375,24,5,1,eliminated,2,NC
2023ncmec,frc6888,21.86697444638101,11,7,0,eliminated,2,NC
2023ncmec,frc6894,19.336756717193197,21,7,1,eliminated,2,NC
2023ncmec,frc6932,24.54802789850617,9,6,0,eliminated,2,NC
2023ncmec,frc7270,5.430921892514508,27,1,2,eliminated,2,NC
2023ncmec,frc8030,21.242801395400328,16,5,2,eliminated,2,NC
2023ncmec,frc8304,24.76668116704859,12,8,0,eliminated,2,NC
2023ncmec,frc8727,36.13322129419139,5,3,0,eliminated,2,NC
2023ncmec,frc8833,15.516008337710938,22,7,2,eliminated,2,NC
2023ncmec,frc9005,28.361786996711597,18,6,1,eliminated,2,NC
2023ncmec,frc9150,12.802485532090467,13,8,1,eliminated,2,NC
2023ncmec,frc9198,12.216822018600489,14,1,3,eliminated,2,NC
2023ncmec,frc9296,6.763271079912823,26,None,None,None,2,NC
2023ncmec,frc9297,5.5140337064857405,20,3,2,eliminated,2,NC
2023ncmec,frc9298,17.37820571636972,15,4,2,eliminated,2,NC
2023ncpem,frc2640,22.70849346499963,18,6,2,eliminated,3,NC
2023ncpem,frc2642,53.62868256225385,2,2,0,won,3,NC
2023ncpem,frc3229,15.11114232088871,23,3,1,eliminated,3,NC
2023ncpem,frc3336,24.860035158335677,25,None,None,None,3,NC
2023ncpem,frc3737,19.319621003431024,11,5,1,eliminated,3,NC
2023ncpem,frc3822,14.19838978968955,20,None,None,None,3,NC
2023ncpem,frc435,15.324886687294622,19,8,2,eliminated,3,NC
2023ncpem,frc4534,30.946408554343535,12,4,1,eliminated,3,NC
2023ncpem,frc4816,23.05580490719837,13,8,0,eliminated,3,NC
2023ncpem,frc4828,8.470549582968374,26,2,2,won,3,NC
2023ncpem,frc5190,30.564074488007797,4,3,0,eliminated,3,NC
2023ncpem,frc5518,35.919902370096914,1,1,0,eliminated,3,NC
2023ncpem,frc5607,28.22169320732073,8,6,0,eliminated,3,NC
2023ncpem,frc6214,19.127610713428886,22,None,None,None,3,NC
2023ncpem,frc6240,15.441968258291276,24,None,None,None,3,NC
2023ncpem,frc6502,38.712000160904786,7,1,1,eliminated,3,NC
2023ncpem,frc6512,16.30291519078053,29,7,2,eliminated,3,NC
2023ncpem,frc6729,26.824878890004722,5,4,0,eliminated,3,NC
2023ncpem,frc6894,29.56576943983888,10,7,1,eliminated,3,NC
2023ncpem,frc6908,7.3078729871423125,31,None,None,None,3,NC
2023ncpem,frc7270,3.1800088737244145,32,None,None,None,3,NC
2023ncpem,frc7443,32.727434298746005,6,5,0,eliminated,3,NC
2023ncpem,frc7715,10.670330993224233,14,8,1,eliminated,3,NC
2023ncpem,frc7763,35.315406755109336,3,2,1,won,3,NC
2023ncpem,frc8205,23.95806928117201,9,7,0,eliminated,3,NC
2023ncpem,frc8738,19.096571371596994,21,6,1,eliminated,3,NC
2023ncpem,frc8757,14.485028138106948,30,1,2,eliminated,3,NC
2023ncpem,frc9032,14.060628736334344,16,5,2,eliminated,3,NC
2023ncpem,frc9042,5.902138048760801,28,None,None,None,3,NC
2023ncpem,frc9198,16.303554129451328,17,3,2,eliminated,3,NC
2023ncpem,frc9296,15.59715990004996,27,None,None,None,3,NC
2023ncpem,frc9297,24.007636403170192,15,4,2,eliminated,3,NC
2023ncth,frc2059,None,None,None,None,None,None,NC
2023ncth,frc3459,None,None,None,None,None,None,NC
2023ncth,frc3737,None,None,None,None,None,None,NC
2023ncth,frc3822,None,None,None,None,None,None,NC
2023ncth,frc4534,None,None,None,None,None,None,NC
2023ncth,frc4561,None,None,None,None,None,None,NC
2023ncth,frc4795,None,None,None,None,None,None,NC
2023ncth,frc4816,None,None,None,None,None,None,NC
2023ncth,frc4828,None,None,None,None,None,None,NC
2023ncth,frc4829,None,None,None,None,None,None,NC
2023ncth,frc5160,None,None,None,None,None,None,NC
2023ncth,frc5190,None,None,None,None,None,None,NC
2023ncth,frc6004,None,None,None,None,None,None,NC
2023ncth,frc6500,None,None,None,None,None,None,NC
2023ncth,frc6502,None,None,None,None,None,None,NC
2023ncth,frc6512,None,None,None,None,None,None,NC
2023ncth,frc6729,None,None,None,None,None,None,NC
2023ncth,frc7443,None,None,None,None,None,None,NC
2023ncth,frc7671,None,None,None,None,None,None,NC
2023ncth,frc7763,None,None,None,None,None,None,NC
2023ncth,frc8429,None,None,None,None,None,None,NC
2023ncth,frc8738,None,None,None,None,None,None,NC
2023ncth,frc8757,None,None,None,None,None,None,NC
2023ncth,frc8804,None,None,None,None,None,None,NC
2023ncth,frc9042,None,None,None,None,None,None,NC
2023ncwak,frc2059,34.14182374142457,5,4,0,eliminated,2,NC
2023ncwak,frc2655,22.48445683657603,15,6,1,eliminated,2,NC
2023ncwak,frc4534,14.397226727289695,25,3,2,eliminated,2,NC
2023ncwak,frc4561,56.23493138356258,2,2,0,eliminated,2,NC
2023ncwak,frc4795,54.642499236323005,3,1,1,won,2,NC
2023ncwak,frc5160,31.024983404539938,11,4,1,eliminated,2,NC
2023ncwak,frc5511,16.38001784555884,16,7,2,eliminated,2,NC
2023ncwak,frc5607,11.419189451961536,27,5,2,eliminated,2,NC
2023ncwak,frc587,46.547313001074244,10,2,1,eliminated,2,NC
2023ncwak,frc5919,7.88982535391504,26,None,None,None,2,NC
2023ncwak,frc6240,12.42485783506253,23,None,None,None,2,NC
2023ncwak,frc6500,32.63014311091495,13,5,1,eliminated,2,NC
2023ncwak,frc7671,15.93830569282871,18,8,1,eliminated,2,NC
2023ncwak,frc7715,11.491890608318883,21,None,None,None,2,NC
2023ncwak,frc7763,26.564192316099582,14,7,1,eliminated,2,NC
2023ncwak,frc7890,64.74492480513643,1,1,0,won,2,NC
2023ncwak,frc8090,14.695190290350268,20,4,2,eliminated,2,NC
2023ncwak,frc8429,39.77841635051557,8,3,1,eliminated,2,NC
2023ncwak,frc8746,9.944569486440175,12,8,0,eliminated,2,NC
2023ncwak,frc8757,9.733565669189094,24,1,2,won,2,NC
2023ncwak,frc8758,10.411881186787776,22,2,2,eliminated,2,NC
